display_name,name,date,year,month,value_interval,fund_name,row_values,kpis
(MODEL COMPANY) Jarvify,Annual Recurring Revenue (ARR),2020-11-01,2020,11,Month,Up and Coming Fund I,93.311352614478437,YoY
(MODEL COMPANY) Jarvify,Annual Recurring Revenue (ARR),2017-12-01,2017,12,Month,Up and Coming Fund II,24.809378663540443,MoM
(MODEL COMPANY) Jarvify,Annual Recurring Revenue (ARR),2017-12-01,2017,12,Month,Up and Coming Fund II,43.257906861584161,QoQ
(MODEL COMPANY) Jarvify,Annual Recurring Revenue (ARR),2017-12-01,2017,12,Month,Up and Coming Fund II,105.24059222702036,HYoHY
(MODEL COMPANY) Jarvify,Annual Recurring Revenue (ARR),2017-12-01,2017,12,Month,Up and Coming Fund I,24.809378663540443,MoM
(MODEL COMPANY) Jarvify,Annual Recurring Revenue (ARR),2017-12-01,2017,12,Month,Up and Coming Fund I,43.257906861584161,QoQ
(MODEL COMPANY) Jarvify,Annual Recurring Revenue (ARR),2017-12-01,2017,12,Month,Up and Coming Fund I,105.24059222702036,HYoHY
(MODEL COMPANY) Jarvify,Annual Recurring Revenue (ARR),2017-04-01,2017,4,Month,Up and Coming Fund II,32.167325428195,MoM
(MODEL COMPANY) Jarvify,Annual Recurring Revenue (ARR),2017-04-01,2017,4,Month,Up and Coming Fund II,189.3841050050483,QoQ
(MODEL COMPANY) Jarvify,Annual Recurring Revenue (ARR),2017-04-01,2017,4,Month,Up and Coming Fund I,32.167325428195,MoM
(MODEL COMPANY) Jarvify,Annual Recurring Revenue (ARR),2017-04-01,2017,4,Month,Up and Coming Fund I,189.3841050050483,QoQ
(MODEL COMPANY) Jarvify,Annual Recurring Revenue (ARR),2019-01-01,2019,1,Month,Up and Coming Fund II,6.7099748633539447,MoM
(MODEL COMPANY) Jarvify,Annual Recurring Revenue (ARR),2019-01-01,2019,1,Month,Up and Coming Fund II,40.242681144815073,QoQ
(MODEL COMPANY) Jarvify,Annual Recurring Revenue (ARR),2019-01-01,2019,1,Month,Up and Coming Fund II,76.647388296521953,HYoHY
(MODEL COMPANY) Jarvify,Annual Recurring Revenue (ARR),2019-01-01,2019,1,Month,Up and Coming Fund II,208.77466683307676,YoY
(MODEL COMPANY) Jarvify,Annual Recurring Revenue (ARR),2019-01-01,2019,1,Month,Up and Coming Fund I,6.7099748633539447,MoM
(MODEL COMPANY) Jarvify,Annual Recurring Revenue (ARR),2019-01-01,2019,1,Month,Up and Coming Fund I,40.242681144815073,QoQ
(MODEL COMPANY) Jarvify,Annual Recurring Revenue (ARR),2019-01-01,2019,1,Month,Up and Coming Fund I,76.647388296521953,HYoHY
(MODEL COMPANY) Jarvify,Annual Recurring Revenue (ARR),2019-01-01,2019,1,Month,Up and Coming Fund I,208.77466683307676,YoY
(MODEL COMPANY) Jarvify,Annual Recurring Revenue (ARR),2018-10-01,2018,10,Month,Up and Coming Fund II,3.9152801958294714,MoM
(MODEL COMPANY) Jarvify,Annual Recurring Revenue (ARR),2018-10-01,2018,10,Month,Up and Coming Fund II,25.958365067275963,QoQ
(MODEL COMPANY) Jarvify,Annual Recurring Revenue (ARR),2018-10-01,2018,10,Month,Up and Coming Fund II,62.855677505385174,HYoHY
(MODEL COMPANY) Jarvify,Annual Recurring Revenue (ARR),2018-10-01,2018,10,Month,Up and Coming Fund II,227.59986794321557,YoY
(MODEL COMPANY) Jarvify,Annual Recurring Revenue (ARR),2018-10-01,2018,10,Month,Up and Coming Fund I,3.9152801958294714,MoM
(MODEL COMPANY) Jarvify,Annual Recurring Revenue (ARR),2018-10-01,2018,10,Month,Up and Coming Fund I,25.958365067275963,QoQ
(MODEL COMPANY) Jarvify,Annual Recurring Revenue (ARR),2018-10-01,2018,10,Month,Up and Coming Fund I,62.855677505385174,HYoHY
(MODEL COMPANY) Jarvify,Annual Recurring Revenue (ARR),2018-10-01,2018,10,Month,Up and Coming Fund I,227.59986794321557,YoY
(MODEL COMPANY) Jarvify,Revenue,2022-06-01,2022,6,Month,Up and Coming Fund II,19.10111246365787,MoM
(MODEL COMPANY) Jarvify,Revenue,2022-06-01,2022,6,Month,Up and Coming Fund II,53.120970118921754,QoQ
(MODEL COMPANY) Jarvify,Revenue,2022-06-01,2022,6,Month,Up and Coming Fund II,91.839654792420561,HYoHY
(MODEL COMPANY) Jarvify,Revenue,2022-06-01,2022,6,Month,Up and Coming Fund II,336.69740091584248,YoY
(MODEL COMPANY) Jarvify,Revenue,2022-06-01,2022,6,Month,Up and Coming Fund I,19.10111246365787,MoM
(MODEL COMPANY) Jarvify,Revenue,2022-06-01,2022,6,Month,Up and Coming Fund I,53.120970118921754,QoQ
(MODEL COMPANY) Jarvify,Revenue,2022-06-01,2022,6,Month,Up and Coming Fund I,91.839654792420561,HYoHY
(MODEL COMPANY) Jarvify,Revenue,2022-06-01,2022,6,Month,Up and Coming Fund I,336.69740091584248,YoY
(MODEL COMPANY) Jarvify,Revenue,2022-04-01,2022,4,Month,Up and Coming Fund II,21.905042759221,MoM
(MODEL COMPANY) Jarvify,Revenue,2022-04-01,2022,4,Month,Up and Coming Fund II,19.088499651137528,QoQ
(MODEL COMPANY) Jarvify,Revenue,2022-04-01,2022,4,Month,Up and Coming Fund II,88.070973596240648,HYoHY
(MODEL COMPANY) Jarvify,Revenue,2022-04-01,2022,4,Month,Up and Coming Fund II,232.72698002068276,YoY
(MODEL COMPANY) Jarvify,Revenue,2022-04-01,2022,4,Month,Up and Coming Fund I,21.905042759221,MoM
(MODEL COMPANY) Jarvify,Revenue,2022-04-01,2022,4,Month,Up and Coming Fund I,19.088499651137528,QoQ
(MODEL COMPANY) Jarvify,Revenue,2022-04-01,2022,4,Month,Up and Coming Fund I,88.070973596240648,HYoHY
(MODEL COMPANY) Jarvify,Revenue,2022-04-01,2022,4,Month,Up and Coming Fund I,232.72698002068276,YoY
(MODEL COMPANY) Jarvify,Revenue,2022-05-01,2022,5,Month,Up and Coming Fund II,5.462286471572086,MoM
(MODEL COMPANY) Jarvify,Revenue,2022-05-01,2022,5,Month,Up and Coming Fund II,30.699124548171763,QoQ
(MODEL COMPANY) Jarvify,Revenue,2022-05-01,2022,5,Month,Up and Coming Fund II,95.603014990701737,HYoHY
(MODEL COMPANY) Jarvify,Revenue,2022-05-01,2022,5,Month,Up and Coming Fund II,287.519999819258,YoY
(MODEL COMPANY) Jarvify,Revenue,2022-05-01,2022,5,Month,Up and Coming Fund I,5.462286471572086,MoM
(MODEL COMPANY) Jarvify,Revenue,2022-05-01,2022,5,Month,Up and Coming Fund I,30.699124548171763,QoQ
(MODEL COMPANY) Jarvify,Revenue,2022-05-01,2022,5,Month,Up and Coming Fund I,95.603014990701737,HYoHY
(MODEL COMPANY) Jarvify,Revenue,2022-05-01,2022,5,Month,Up and Coming Fund I,287.519999819258,YoY
(MODEL COMPANY) Jarvify,EBITDA,2022-01-01,2022,1,Month,Up and Coming Fund II,2.0250890815188747,MoM
(MODEL COMPANY) Jarvify,EBITDA,2022-01-01,2022,1,Month,Up and Coming Fund II,-29.219907505912136,QoQ
(MODEL COMPANY) Jarvify,EBITDA,2022-01-01,2022,1,Month,Up and Coming Fund II,-78.017611517261685,HYoHY
(MODEL COMPANY) Jarvify,EBITDA,2022-01-01,2022,1,Month,Up and Coming Fund II,-152.75791121385708,YoY
(MODEL COMPANY) Jarvify,EBITDA,2022-01-01,2022,1,Month,Up and Coming Fund I,2.0250890815188747,MoM
(MODEL COMPANY) Jarvify,EBITDA,2022-01-01,2022,1,Month,Up and Coming Fund I,-29.219907505912136,QoQ
(MODEL COMPANY) Jarvify,EBITDA,2022-01-01,2022,1,Month,Up and Coming Fund I,-78.017611517261685,HYoHY
(MODEL COMPANY) Jarvify,EBITDA,2022-01-01,2022,1,Month,Up and Coming Fund I,-152.75791121385708,YoY
(MODEL COMPANY) Jarvify,EBITDA,2021-01-01,2021,1,Month,Up and Coming Fund II,6.170821391567,MoM
(MODEL COMPANY) Jarvify,EBITDA,2021-01-01,2021,1,Month,Up and Coming Fund II,-27.414508265476378,QoQ
(MODEL COMPANY) Jarvify,EBITDA,2021-01-01,2021,1,Month,Up and Coming Fund II,-55.77892543701325,HYoHY
(MODEL COMPANY) Jarvify,EBITDA,2021-01-01,2021,1,Month,Up and Coming Fund II,-266.41164870572356,YoY
(MODEL COMPANY) Jarvify,EBITDA,2021-01-01,2021,1,Month,Up and Coming Fund I,6.170821391567,MoM
(MODEL COMPANY) Jarvify,EBITDA,2021-01-01,2021,1,Month,Up and Coming Fund I,-27.414508265476378,QoQ
(MODEL COMPANY) Jarvify,EBITDA,2021-01-01,2021,1,Month,Up and Coming Fund I,-55.77892543701325,HYoHY
(MODEL COMPANY) Jarvify,EBITDA,2021-01-01,2021,1,Month,Up and Coming Fund I,-266.41164870572356,YoY
(MODEL COMPANY) Jarvify,EBITDA,2021-04-01,2021,4,Month,Up and Coming Fund II,10.658787502728048,MoM
(MODEL COMPANY) Jarvify,EBITDA,2021-04-01,2021,4,Month,Up and Coming Fund II,-9.74088240563055,QoQ
(MODEL COMPANY) Jarvify,EBITDA,2021-04-01,2021,4,Month,Up and Coming Fund II,-39.825805683328852,HYoHY
(MODEL COMPANY) Jarvify,EBITDA,2021-04-01,2021,4,Month,Up and Coming Fund II,-193.58267278952442,YoY
(MODEL COMPANY) Jarvify,EBITDA,2021-04-01,2021,4,Month,Up and Coming Fund I,10.658787502728048,MoM
(MODEL COMPANY) Jarvify,EBITDA,2021-04-01,2021,4,Month,Up and Coming Fund I,-9.74088240563055,QoQ
(MODEL COMPANY) Jarvify,EBITDA,2021-04-01,2021,4,Month,Up and Coming Fund I,-39.825805683328852,HYoHY
(MODEL COMPANY) Jarvify,EBITDA,2021-04-01,2021,4,Month,Up and Coming Fund I,-193.58267278952442,YoY
(MODEL COMPANY) Jarvify,EBITDA,2021-08-01,2021,8,Month,Up and Coming Fund II,1.8659177096263049,MoM
(MODEL COMPANY) Jarvify,EBITDA,2021-08-01,2021,8,Month,Up and Coming Fund II,-21.273666344874691,QoQ
(MODEL COMPANY) Jarvify,EBITDA,2021-08-01,2021,8,Month,Up and Coming Fund II,-32.90904394301014,HYoHY
(MODEL COMPANY) Jarvify,EBITDA,2021-08-01,2021,8,Month,Up and Coming Fund II,-134.653383631386,YoY
(MODEL COMPANY) Jarvify,EBITDA,2021-08-01,2021,8,Month,Up and Coming Fund I,1.8659177096263049,MoM
(MODEL COMPANY) Jarvify,EBITDA,2021-08-01,2021,8,Month,Up and Coming Fund I,-21.273666344874691,QoQ
(MODEL COMPANY) Jarvify,EBITDA,2021-08-01,2021,8,Month,Up and Coming Fund I,-32.90904394301014,HYoHY
(MODEL COMPANY) Jarvify,EBITDA,2021-08-01,2021,8,Month,Up and Coming Fund I,-134.653383631386,YoY
(MODEL COMPANY) Jarvify,EBITDA,2020-08-01,2020,8,Month,Up and Coming Fund II,7.4996158837173592,MoM
(MODEL COMPANY) Jarvify,EBITDA,2020-08-01,2020,8,Month,Up and Coming Fund II,-50.714531316921317,QoQ
(MODEL COMPANY) Jarvify,EBITDA,2020-08-01,2020,8,Month,Up and Coming Fund II,-113.45522117089217,HYoHY
(MODEL COMPANY) Jarvify,EBITDA,2020-08-01,2020,8,Month,Up and Coming Fund II,-397.92038264162227,YoY
(MODEL COMPANY) Jarvify,EBITDA,2020-08-01,2020,8,Month,Up and Coming Fund I,7.4996158837173592,MoM
(MODEL COMPANY) Jarvify,EBITDA,2020-08-01,2020,8,Month,Up and Coming Fund I,-50.714531316921317,QoQ
(MODEL COMPANY) Jarvify,EBITDA,2020-08-01,2020,8,Month,Up and Coming Fund I,-113.45522117089217,HYoHY
(MODEL COMPANY) Jarvify,EBITDA,2020-08-01,2020,8,Month,Up and Coming Fund I,-397.92038264162227,YoY
(MODEL COMPANY) Jarvify,G&A Costs,2019-10-01,2019,10,Month,Up and Coming Fund II,32.625690310550084,MoM
(MODEL COMPANY) Jarvify,G&A Costs,2019-10-01,2019,10,Month,Up and Coming Fund II,39.0375939849624,QoQ
(MODEL COMPANY) Jarvify,G&A Costs,2019-10-01,2019,10,Month,Up and Coming Fund II,64.1981885988279,HYoHY
(MODEL COMPANY) Jarvify,G&A Costs,2019-10-01,2019,10,Month,Up and Coming Fund I,32.625690310550084,MoM
(MODEL COMPANY) Jarvify,G&A Costs,2019-10-01,2019,10,Month,Up and Coming Fund I,39.0375939849624,QoQ
(MODEL COMPANY) Jarvify,G&A Costs,2019-10-01,2019,10,Month,Up and Coming Fund I,64.1981885988279,HYoHY
(MODEL COMPANY) Jarvify,EBITDA,2021-12-01,2021,12,Month,Up and Coming Fund II,-16.293950930479706,MoM
(MODEL COMPANY) Jarvify,EBITDA,2021-12-01,2021,12,Month,Up and Coming Fund II,-58.115723538965526,QoQ
(MODEL COMPANY) Jarvify,EBITDA,2021-12-01,2021,12,Month,Up and Coming Fund II,-141.17430595708512,HYoHY
(MODEL COMPANY) Jarvify,EBITDA,2021-12-01,2021,12,Month,Up and Coming Fund II,-142.06265638467508,YoY
(MODEL COMPANY) Jarvify,EBITDA,2021-12-01,2021,12,Month,Up and Coming Fund I,-16.293950930479706,MoM
(MODEL COMPANY) Jarvify,EBITDA,2021-12-01,2021,12,Month,Up and Coming Fund I,-58.115723538965526,QoQ
(MODEL COMPANY) Jarvify,EBITDA,2021-12-01,2021,12,Month,Up and Coming Fund I,-141.17430595708512,HYoHY
(MODEL COMPANY) Jarvify,EBITDA,2021-12-01,2021,12,Month,Up and Coming Fund I,-142.06265638467508,YoY
(MODEL COMPANY) Jarvify,EBITDA,2021-05-01,2021,5,Month,Up and Coming Fund II,-4.6951824609656638,MoM
(MODEL COMPANY) Jarvify,EBITDA,2021-05-01,2021,5,Month,Up and Coming Fund II,-9.5943150304758564,QoQ
(MODEL COMPANY) Jarvify,EBITDA,2021-05-01,2021,5,Month,Up and Coming Fund II,-37.050907199192608,HYoHY
(MODEL COMPANY) Jarvify,EBITDA,2021-05-01,2021,5,Month,Up and Coming Fund II,-191.61874792638122,YoY
(MODEL COMPANY) Jarvify,EBITDA,2021-05-01,2021,5,Month,Up and Coming Fund I,-4.6951824609656638,MoM
(MODEL COMPANY) Jarvify,EBITDA,2021-05-01,2021,5,Month,Up and Coming Fund I,-9.5943150304758564,QoQ
(MODEL COMPANY) Jarvify,EBITDA,2021-05-01,2021,5,Month,Up and Coming Fund I,-37.050907199192608,HYoHY
(MODEL COMPANY) Jarvify,EBITDA,2021-05-01,2021,5,Month,Up and Coming Fund I,-191.61874792638122,YoY
(MODEL COMPANY) Jarvify,EBITDA,2022-02-01,2022,2,Month,Up and Coming Fund II,-12.367483175668397,MoM
(MODEL COMPANY) Jarvify,EBITDA,2022-02-01,2022,2,Month,Up and Coming Fund II,-28.030268476080376,QoQ
(MODEL COMPANY) Jarvify,EBITDA,2022-02-01,2022,2,Month,Up and Coming Fund II,-103.83734682461872,HYoHY
(MODEL COMPANY) Jarvify,EBITDA,2022-02-01,2022,2,Month,Up and Coming Fund II,-170.91826886339848,YoY
(MODEL COMPANY) Jarvify,EBITDA,2022-02-01,2022,2,Month,Up and Coming Fund I,-12.367483175668397,MoM
(MODEL COMPANY) Jarvify,EBITDA,2022-02-01,2022,2,Month,Up and Coming Fund I,-28.030268476080376,QoQ
(MODEL COMPANY) Jarvify,EBITDA,2022-02-01,2022,2,Month,Up and Coming Fund I,-103.83734682461872,HYoHY
(MODEL COMPANY) Jarvify,EBITDA,2022-02-01,2022,2,Month,Up and Coming Fund I,-170.91826886339848,YoY
(MODEL COMPANY) Jarvify,EBITDA,2021-09-01,2021,9,Month,Up and Coming Fund II,-17.098994867222359,MoM
(MODEL COMPANY) Jarvify,EBITDA,2021-09-01,2021,9,Month,Up and Coming Fund II,-52.530248452900331,QoQ
(MODEL COMPANY) Jarvify,EBITDA,2021-09-01,2021,9,Month,Up and Coming Fund II,-32.830624649833048,HYoHY
(MODEL COMPANY) Jarvify,EBITDA,2021-09-01,2021,9,Month,Up and Coming Fund II,-161.62602581911378,YoY
(MODEL COMPANY) Jarvify,EBITDA,2021-09-01,2021,9,Month,Up and Coming Fund I,-17.098994867222359,MoM
(MODEL COMPANY) Jarvify,EBITDA,2021-09-01,2021,9,Month,Up and Coming Fund I,-52.530248452900331,QoQ
(MODEL COMPANY) Jarvify,EBITDA,2021-09-01,2021,9,Month,Up and Coming Fund I,-32.830624649833048,HYoHY
(MODEL COMPANY) Jarvify,EBITDA,2021-09-01,2021,9,Month,Up and Coming Fund I,-161.62602581911378,YoY
(MODEL COMPANY) Jarvify,EBITDA,2022-03-01,2022,3,Month,Up and Coming Fund II,-5.9166997741123808,MoM
(MODEL COMPANY) Jarvify,EBITDA,2022-03-01,2022,3,Month,Up and Coming Fund II,-16.605751199273264,QoQ
(MODEL COMPANY) Jarvify,EBITDA,2022-03-01,2022,3,Month,Up and Coming Fund II,-84.3720271967769,HYoHY
(MODEL COMPANY) Jarvify,EBITDA,2022-03-01,2022,3,Month,Up and Coming Fund II,-144.90251540503883,YoY
(MODEL COMPANY) Jarvify,EBITDA,2022-03-01,2022,3,Month,Up and Coming Fund I,-5.9166997741123808,MoM
(MODEL COMPANY) Jarvify,EBITDA,2022-03-01,2022,3,Month,Up and Coming Fund I,-16.605751199273264,QoQ
(MODEL COMPANY) Jarvify,EBITDA,2022-03-01,2022,3,Month,Up and Coming Fund I,-84.3720271967769,HYoHY
(MODEL COMPANY) Jarvify,EBITDA,2022-03-01,2022,3,Month,Up and Coming Fund I,-144.90251540503883,YoY
(MODEL COMPANY) Jarvify,EBITDA,2022-04-01,2022,4,Month,Up and Coming Fund II,-8.6007973160165161,MoM
(MODEL COMPANY) Jarvify,EBITDA,2022-04-01,2022,4,Month,Up and Coming Fund II,-29.252248694674737,QoQ
(MODEL COMPANY) Jarvify,EBITDA,2022-04-01,2022,4,Month,Up and Coming Fund II,-67.019636212570219,HYoHY
(MODEL COMPANY) Jarvify,EBITDA,2022-04-01,2022,4,Month,Up and Coming Fund II,-197.69697202729776,YoY
(MODEL COMPANY) Jarvify,EBITDA,2022-04-01,2022,4,Month,Up and Coming Fund I,-8.6007973160165161,MoM
(MODEL COMPANY) Jarvify,EBITDA,2022-04-01,2022,4,Month,Up and Coming Fund I,-29.252248694674737,QoQ
(MODEL COMPANY) Jarvify,EBITDA,2022-04-01,2022,4,Month,Up and Coming Fund I,-67.019636212570219,HYoHY
(MODEL COMPANY) Jarvify,EBITDA,2022-04-01,2022,4,Month,Up and Coming Fund I,-197.69697202729776,YoY
(MODEL COMPANY) Jarvify,EBITDA,2020-12-01,2020,12,Month,Up and Coming Fund II,-27.130236268689739,MoM
(MODEL COMPANY) Jarvify,EBITDA,2020-12-01,2020,12,Month,Up and Coming Fund II,-70.894548489438932,QoQ
(MODEL COMPANY) Jarvify,EBITDA,2020-12-01,2020,12,Month,Up and Coming Fund II,-122.103578765936,HYoHY
(MODEL COMPANY) Jarvify,EBITDA,2020-12-01,2020,12,Month,Up and Coming Fund II,-495.30133694418447,YoY
(MODEL COMPANY) Jarvify,EBITDA,2020-12-01,2020,12,Month,Up and Coming Fund I,-27.130236268689739,MoM
(MODEL COMPANY) Jarvify,EBITDA,2020-12-01,2020,12,Month,Up and Coming Fund I,-70.894548489438932,QoQ
(MODEL COMPANY) Jarvify,EBITDA,2020-12-01,2020,12,Month,Up and Coming Fund I,-122.103578765936,HYoHY
(MODEL COMPANY) Jarvify,EBITDA,2020-12-01,2020,12,Month,Up and Coming Fund I,-495.30133694418447,YoY
(MODEL COMPANY) Jarvify,G&A Costs,2019-08-01,2019,8,Month,Up and Coming Fund II,4.2368421052631513,MoM
(MODEL COMPANY) Jarvify,G&A Costs,2019-08-01,2019,8,Month,Up and Coming Fund II,-28.593870718516616,QoQ
(MODEL COMPANY) Jarvify,G&A Costs,2019-08-01,2019,8,Month,Up and Coming Fund II,39.88698854750011,HYoHY
(MODEL COMPANY) Jarvify,G&A Costs,2019-08-01,2019,8,Month,Up and Coming Fund I,4.2368421052631513,MoM
(MODEL COMPANY) Jarvify,G&A Costs,2019-08-01,2019,8,Month,Up and Coming Fund I,-28.593870718516616,QoQ
(MODEL COMPANY) Jarvify,G&A Costs,2019-08-01,2019,8,Month,Up and Coming Fund I,39.88698854750011,HYoHY
(MODEL COMPANY) Jarvify,EBITDA,2020-07-01,2020,7,Month,Up and Coming Fund II,-33.778021020098883,MoM
(MODEL COMPANY) Jarvify,EBITDA,2020-07-01,2020,7,Month,Up and Coming Fund II,-71.7328068820158,QoQ
(MODEL COMPANY) Jarvify,EBITDA,2020-07-01,2020,7,Month,Up and Coming Fund II,-135.21259225393507,HYoHY
(MODEL COMPANY) Jarvify,EBITDA,2020-07-01,2020,7,Month,Up and Coming Fund II,-763.81022434718648,YoY
(MODEL COMPANY) Jarvify,EBITDA,2020-07-01,2020,7,Month,Up and Coming Fund I,-33.778021020098883,MoM
(MODEL COMPANY) Jarvify,EBITDA,2020-07-01,2020,7,Month,Up and Coming Fund I,-71.7328068820158,QoQ
(MODEL COMPANY) Jarvify,EBITDA,2020-07-01,2020,7,Month,Up and Coming Fund I,-135.21259225393507,HYoHY
(MODEL COMPANY) Jarvify,EBITDA,2020-07-01,2020,7,Month,Up and Coming Fund I,-763.81022434718648,YoY
(MODEL COMPANY) Jarvify,EBITDA,2021-06-01,2021,6,Month,Up and Coming Fund II,6.8969953377290949,MoM
(MODEL COMPANY) Jarvify,EBITDA,2021-06-01,2021,6,Month,Up and Coming Fund II,12.915224359022995,QoQ
(MODEL COMPANY) Jarvify,EBITDA,2021-06-01,2021,6,Month,Up and Coming Fund II,-0.368343727191246,HYoHY
(MODEL COMPANY) Jarvify,EBITDA,2021-06-01,2021,6,Month,Up and Coming Fund II,-122.92168336618758,YoY
(MODEL COMPANY) Jarvify,EBITDA,2021-06-01,2021,6,Month,Up and Coming Fund I,6.8969953377290949,MoM
(MODEL COMPANY) Jarvify,EBITDA,2021-06-01,2021,6,Month,Up and Coming Fund I,12.915224359022995,QoQ
(MODEL COMPANY) Jarvify,EBITDA,2021-06-01,2021,6,Month,Up and Coming Fund I,-0.368343727191246,HYoHY
(MODEL COMPANY) Jarvify,EBITDA,2021-06-01,2021,6,Month,Up and Coming Fund I,-122.92168336618758,YoY
(MODEL COMPANY) Jarvify,G&A Costs,2019-03-01,2019,3,Month,Up and Coming Fund II,13.01649765400332,MoM
(MODEL COMPANY) Jarvify,G&A Costs,2019-03-01,2019,3,Month,Up and Coming Fund I,13.01649765400332,MoM
(MODEL COMPANY) Jarvify,EBITDA,2021-07-01,2021,7,Month,Up and Coming Fund II,-32.734233094014463,MoM
(MODEL COMPANY) Jarvify,EBITDA,2021-07-01,2021,7,Month,Up and Coming Fund II,-29.381845016065288,QoQ
(MODEL COMPANY) Jarvify,EBITDA,2021-07-01,2021,7,Month,Up and Coming Fund II,-41.984778393315381,HYoHY
(MODEL COMPANY) Jarvify,EBITDA,2021-07-01,2021,7,Month,Up and Coming Fund II,-121.18236206523125,YoY
(MODEL COMPANY) Jarvify,EBITDA,2021-07-01,2021,7,Month,Up and Coming Fund I,-32.734233094014463,MoM
(MODEL COMPANY) Jarvify,EBITDA,2021-07-01,2021,7,Month,Up and Coming Fund I,-29.381845016065288,QoQ
(MODEL COMPANY) Jarvify,EBITDA,2021-07-01,2021,7,Month,Up and Coming Fund I,-41.984778393315381,HYoHY
(MODEL COMPANY) Jarvify,EBITDA,2021-07-01,2021,7,Month,Up and Coming Fund I,-121.18236206523125,YoY
(MODEL COMPANY) Jarvify,EBITDA,2020-10-01,2020,10,Month,Up and Coming Fund II,-25.848267451720158,MoM
(MODEL COMPANY) Jarvify,EBITDA,2020-10-01,2020,10,Month,Up and Coming Fund II,-22.261528579177003,QoQ
(MODEL COMPANY) Jarvify,EBITDA,2020-10-01,2020,10,Month,Up and Coming Fund II,-109.96315476587858,HYoHY
(MODEL COMPANY) Jarvify,EBITDA,2020-10-01,2020,10,Month,Up and Coming Fund II,-282.56371640407787,YoY
(MODEL COMPANY) Jarvify,EBITDA,2020-10-01,2020,10,Month,Up and Coming Fund I,-25.848267451720158,MoM
(MODEL COMPANY) Jarvify,EBITDA,2020-10-01,2020,10,Month,Up and Coming Fund I,-22.261528579177003,QoQ
(MODEL COMPANY) Jarvify,EBITDA,2020-10-01,2020,10,Month,Up and Coming Fund I,-109.96315476587858,HYoHY
(MODEL COMPANY) Jarvify,EBITDA,2020-10-01,2020,10,Month,Up and Coming Fund I,-282.56371640407787,YoY
(MODEL COMPANY) Jarvify,G&A Costs,2019-05-01,2019,5,Month,Up and Coming Fund II,72.393890960752969,MoM
(MODEL COMPANY) Jarvify,G&A Costs,2019-05-01,2019,5,Month,Up and Coming Fund II,95.903334846879574,QoQ
(MODEL COMPANY) Jarvify,G&A Costs,2019-05-01,2019,5,Month,Up and Coming Fund I,72.393890960752969,MoM
(MODEL COMPANY) Jarvify,G&A Costs,2019-05-01,2019,5,Month,Up and Coming Fund I,95.903334846879574,QoQ
(MODEL COMPANY) Jarvify,EBITDA,2020-09-01,2020,9,Month,Up and Coming Fund II,-5.0265365588127,MoM
(MODEL COMPANY) Jarvify,EBITDA,2020-09-01,2020,9,Month,Up and Coming Fund II,-29.965280185436523,QoQ
(MODEL COMPANY) Jarvify,EBITDA,2020-09-01,2020,9,Month,Up and Coming Fund II,-148.463687150838,HYoHY
(MODEL COMPANY) Jarvify,EBITDA,2020-09-01,2020,9,Month,Up and Coming Fund II,-499.20190902447939,YoY
(MODEL COMPANY) Jarvify,EBITDA,2020-09-01,2020,9,Month,Up and Coming Fund I,-5.0265365588127,MoM
(MODEL COMPANY) Jarvify,EBITDA,2020-09-01,2020,9,Month,Up and Coming Fund I,-29.965280185436523,QoQ
(MODEL COMPANY) Jarvify,EBITDA,2020-09-01,2020,9,Month,Up and Coming Fund I,-148.463687150838,HYoHY
(MODEL COMPANY) Jarvify,EBITDA,2020-09-01,2020,9,Month,Up and Coming Fund I,-499.20190902447939,YoY
(MODEL COMPANY) Jarvify,EBITDA,2021-03-01,2021,3,Month,Up and Coming Fund II,-17.168126668969457,MoM
(MODEL COMPANY) Jarvify,EBITDA,2021-03-01,2021,3,Month,Up and Coming Fund II,-15.253605453355235,QoQ
(MODEL COMPANY) Jarvify,EBITDA,2021-03-01,2021,3,Month,Up and Coming Fund II,-96.9621286573108,HYoHY
(MODEL COMPANY) Jarvify,EBITDA,2021-03-01,2021,3,Month,Up and Coming Fund II,-389.37936715273173,YoY
(MODEL COMPANY) Jarvify,EBITDA,2021-03-01,2021,3,Month,Up and Coming Fund I,-17.168126668969457,MoM
(MODEL COMPANY) Jarvify,EBITDA,2021-03-01,2021,3,Month,Up and Coming Fund I,-15.253605453355235,QoQ
(MODEL COMPANY) Jarvify,EBITDA,2021-03-01,2021,3,Month,Up and Coming Fund I,-96.9621286573108,HYoHY
(MODEL COMPANY) Jarvify,EBITDA,2021-03-01,2021,3,Month,Up and Coming Fund I,-389.37936715273173,YoY
(MODEL COMPANY) Jarvify,G&A Costs,2020-03-01,2020,3,Month,Up and Coming Fund II,16.311538461538472,MoM
(MODEL COMPANY) Jarvify,G&A Costs,2020-03-01,2020,3,Month,Up and Coming Fund II,-17.625267286817479,QoQ
(MODEL COMPANY) Jarvify,G&A Costs,2020-03-01,2020,3,Month,Up and Coming Fund II,116.89019579717421,HYoHY
(MODEL COMPANY) Jarvify,G&A Costs,2020-03-01,2020,3,Month,Up and Coming Fund II,169.99687513950272,YoY
(MODEL COMPANY) Jarvify,G&A Costs,2020-03-01,2020,3,Month,Up and Coming Fund I,16.311538461538472,MoM
(MODEL COMPANY) Jarvify,G&A Costs,2020-03-01,2020,3,Month,Up and Coming Fund I,-17.625267286817479,QoQ
