fund_id,portfolio_investment_id,cut_of_date,first_check_mo_ic,irr,multiple,display_name,domicile_country,entry_round,industries,fund_name
30a29e80-a9d1-11eb-a093-a310d00cd0dc,a5158864-ae71-11eb-8a87-83eeb0879b60,2017-05-31 23:59:59.999000 UTC,1.081827653481688,12.59,1.0817982231031995,Redfin,US - United States,Series C,"[""Financial Services"",""Real Estate"",""Software""]",Up and Coming Fund II
30a29e80-a9d1-11eb-a093-a310d00cd0dc,a5158864-ae71-11eb-8a87-83eeb0879b60,2022-02-28 23:59:59.999000 UTC,0.49200645114399244,34.22,4.9199306644631964,Redfin,US - United States,Series C,"[""Financial Services"",""Real Estate"",""Software""]",Up and Coming Fund II
30a29e80-a9d1-11eb-a093-a310d00cd0dc,a5158864-ae71-11eb-8a87-83eeb0879b60,2021-01-31 23:59:59.999000 UTC,4.4597413086383781,41.16,4.4596199844383069,Redfin,US - United States,Series C,"[""Financial Services"",""Real Estate"",""Software""]",Up and Coming Fund II
30a29e80-a9d1-11eb-a093-a310d00cd0dc,a5158864-ae71-11eb-8a87-83eeb0879b60,2020-09-30 23:59:59.999000 UTC,3.913133256959787,40.65,3.9130268028564394,Redfin,US - United States,Series C,"[""Financial Services"",""Real Estate"",""Software""]",Up and Coming Fund II
30a29e80-a9d1-11eb-a093-a310d00cd0dc,a5158864-ae71-11eb-8a87-83eeb0879b60,2020-04-30 23:59:59.999000 UTC,3.7406082146022275,44.54,3.740506453924195,Redfin,US - United States,Series C,"[""Financial Services"",""Real Estate"",""Software""]",Up and Coming Fund II
30a29e80-a9d1-11eb-a093-a310d00cd0dc,a5158864-ae71-11eb-8a87-83eeb0879b60,2018-04-30 23:59:59.999000 UTC,1.5668945556635379,32.92,1.5668519293730412,Redfin,US - United States,Series C,"[""Financial Services"",""Real Estate"",""Software""]",Up and Coming Fund II
30a29e80-a9d1-11eb-a093-a310d00cd0dc,a5158864-ae71-11eb-8a87-83eeb0879b60,2018-08-31 23:59:59.999000 UTC,1.6611928119763657,30.34,1.6611476203665549,Redfin,US - United States,Series C,"[""Financial Services"",""Real Estate"",""Software""]",Up and Coming Fund II
30a29e80-a9d1-11eb-a093-a310d00cd0dc,a5158864-ae71-11eb-8a87-83eeb0879b60,2017-12-31 23:59:59.999000 UTC,1.5977453292983639,45.51,1.5977018637337539,Redfin,US - United States,Series C,"[""Financial Services"",""Real Estate"",""Software""]",Up and Coming Fund II
30a29e80-a9d1-11eb-a093-a310d00cd0dc,a5158864-ae71-11eb-8a87-83eeb0879b60,2021-07-31 23:59:59.999000 UTC,0.4747418255483738,38.03,4.747289105229858,Redfin,US - United States,Series C,"[""Financial Services"",""Real Estate"",""Software""]",Up and Coming Fund II
30a29e80-a9d1-11eb-a093-a310d00cd0dc,a5158864-ae71-11eb-8a87-83eeb0879b60,2018-02-28 23:59:59.999000 UTC,1.56643972415246,37.45,1.5663971102353422,Redfin,US - United States,Series C,"[""Financial Services"",""Real Estate"",""Software""]",Up and Coming Fund II
30a29e80-a9d1-11eb-a093-a310d00cd0dc,a5158864-ae71-11eb-8a87-83eeb0879b60,2018-09-30 23:59:59.999000 UTC,2.97906394104386,72.73,2.978982897654884,Redfin,US - United States,Series C,"[""Financial Services"",""Real Estate"",""Software""]",Up and Coming Fund II
30a29e80-a9d1-11eb-a093-a310d00cd0dc,a5158864-ae71-11eb-8a87-83eeb0879b60,2022-05-31 23:59:59.999000 UTC,0.5239452875090258,33.95,5.2393103393724019,Redfin,US - United States,Series C,"[""Financial Services"",""Real Estate"",""Software""]",Up and Coming Fund II
30a29e80-a9d1-11eb-a093-a310d00cd0dc,a5158864-ae71-11eb-8a87-83eeb0879b60,2024-01-31 23:59:59.999000 UTC,0.51941099792592593,25.18,5.19396867706375,Redfin,US - United States,Series C,"[""Financial Services"",""Real Estate"",""Software""]",Up and Coming Fund II
30a29e80-a9d1-11eb-a093-a310d00cd0dc,a5158864-ae71-11eb-8a87-83eeb0879b60,2020-10-31 23:59:59.999000 UTC,3.9104101301282213,39.63,3.9103037501056694,Redfin,US - United States,Series C,"[""Financial Services"",""Real Estate"",""Software""]",Up and Coming Fund II
30a29e80-a9d1-11eb-a093-a310d00cd0dc,a5158864-ae71-11eb-8a87-83eeb0879b60,2017-01-31 23:59:59.999000 UTC,1.109584451644734,36.48,1.1095542661616105,Redfin,US - United States,Series C,"[""Financial Services"",""Real Estate"",""Software""]",Up and Coming Fund II
30a29e80-a9d1-11eb-a093-a310d00cd0dc,a5158864-ae71-11eb-8a87-83eeb0879b60,2021-09-30 23:59:59.999000 UTC,0.48963472025372551,37.4,4.8962140007736306,Redfin,US - United States,Series C,"[""Financial Services"",""Real Estate"",""Software""]",Up and Coming Fund II
30a29e80-a9d1-11eb-a093-a310d00cd0dc,a5158864-ae71-11eb-8a87-83eeb0879b60,2021-11-30 23:59:59.999000 UTC,0.49892198049582365,36.49,4.9890840766592337,Redfin,US - United States,Series C,"[""Financial Services"",""Real Estate"",""Software""]",Up and Coming Fund II
30a29e80-a9d1-11eb-a093-a310d00cd0dc,a5158864-ae71-11eb-8a87-83eeb0879b60,2021-10-31 23:59:59.999000 UTC,0.48170396672269333,36.23,4.8169086229703515,Redfin,US - United States,Series C,"[""Financial Services"",""Real Estate"",""Software""]",Up and Coming Fund II
30a29e80-a9d1-11eb-a093-a310d00cd0dc,a5158864-ae71-11eb-8a87-83eeb0879b60,2021-02-28 23:59:59.999000 UTC,4.3806045138085041,39.75,4.3804853424705978,Redfin,US - United States,Series C,"[""Financial Services"",""Real Estate"",""Software""]",Up and Coming Fund II
30a29e80-a9d1-11eb-a093-a310d00cd0dc,a5158864-ae71-11eb-8a87-83eeb0879b60,2022-04-30 23:59:59.999000 UTC,0.52582307804246853,34.64,5.2580877338668071,Redfin,US - United States,Series C,"[""Financial Services"",""Real Estate"",""Software""]",Up and Coming Fund II
30a29e80-a9d1-11eb-a093-a310d00cd0dc,a5158864-ae71-11eb-8a87-83eeb0879b60,2023-09-30 23:59:59.999000 UTC,0.54085644039495651,27.27,5.4084172676686846,Redfin,US - United States,Series C,"[""Financial Services"",""Real Estate"",""Software""]",Up and Coming Fund II
30a29e80-a9d1-11eb-a093-a310d00cd0dc,a5158864-ae71-11eb-8a87-83eeb0879b60,2019-10-31 23:59:59.999000 UTC,3.6463630427991265,52.16,3.6462638459962804,Redfin,US - United States,Series C,"[""Financial Services"",""Real Estate"",""Software""]",Up and Coming Fund II
30a29e80-a9d1-11eb-a093-a310d00cd0dc,a5158864-ae71-11eb-8a87-83eeb0879b60,2016-12-31 23:59:59.999000 UTC,1.135378254227063,66.39,1.1353473670412511,Redfin,US - United States,Series C,"[""Financial Services"",""Real Estate"",""Software""]",Up and Coming Fund II
30a29e80-a9d1-11eb-a093-a310d00cd0dc,a5158864-ae71-11eb-8a87-83eeb0879b60,2018-03-31 23:59:59.999000 UTC,1.5381984891912561,33.36,1.538156643557544,Redfin,US - United States,Series C,"[""Financial Services"",""Real Estate"",""Software""]",Up and Coming Fund II
30a29e80-a9d1-11eb-a093-a310d00cd0dc,a5158864-ae71-11eb-8a87-83eeb0879b60,2018-01-31 23:59:59.999000 UTC,1.5178636803896277,36.72,1.5178223879504265,Redfin,US - United States,Series C,"[""Financial Services"",""Real Estate"",""Software""]",Up and Coming Fund II
30a29e80-a9d1-11eb-a093-a310d00cd0dc,a5158864-ae71-11eb-8a87-83eeb0879b60,2021-04-30 23:59:59.999000 UTC,0.47686779110879268,40.63,4.7685481824797131,Redfin,US - United States,Series C,"[""Financial Services"",""Real Estate"",""Software""]",Up and Coming Fund II
30a29e80-a9d1-11eb-a093-a310d00cd0dc,a5158864-ae71-11eb-8a87-83eeb0879b60,2023-12-31 23:59:59.999000 UTC,0.51822853771481481,25.47,5.1821443966328191,Redfin,US - United States,Series C,"[""Financial Services"",""Real Estate"",""Software""]",Up and Coming Fund II
30a29e80-a9d1-11eb-a093-a310d00cd0dc,a5158864-ae71-11eb-8a87-83eeb0879b60,2020-12-31 23:59:59.999000 UTC,4.4855541567138735,42.33,4.4854321302929936,Redfin,US - United States,Series C,"[""Financial Services"",""Real Estate"",""Software""]",Up and Coming Fund II
30a29e80-a9d1-11eb-a093-a310d00cd0dc,a5158864-ae71-11eb-8a87-83eeb0879b60,2019-01-31 23:59:59.999000 UTC,2.9539212937312183,59.04,2.9538409343306982,Redfin,US - United States,Series C,"[""Financial Services"",""Real Estate"",""Software""]",Up and Coming Fund II
30a29e80-a9d1-11eb-a093-a310d00cd0dc,a5158864-ae71-11eb-8a87-83eeb0879b60,2023-06-30 23:59:59.999000 UTC,0.519288545532581,27.65,5.1927441864426331,Redfin,US - United States,Series C,"[""Financial Services"",""Real Estate"",""Software""]",Up and Coming Fund II
30a29e80-a9d1-11eb-a093-a310d00cd0dc,a5158864-ae71-11eb-8a87-83eeb0879b60,2020-02-29 23:59:59.999000 UTC,3.6928844247634549,46.62,3.6927839623783556,Redfin,US - United States,Series C,"[""Financial Services"",""Real Estate"",""Software""]",Up and Coming Fund II
30a29e80-a9d1-11eb-a093-a310d00cd0dc,a5158864-ae71-11eb-8a87-83eeb0879b60,2019-09-30 23:59:59.999000 UTC,3.8295691080176866,56.52,3.8294649272196324,Redfin,US - United States,Series C,"[""Financial Services"",""Real Estate"",""Software""]",Up and Coming Fund II
30a29e80-a9d1-11eb-a093-a310d00cd0dc,a5158864-ae71-11eb-8a87-83eeb0879b60,2017-07-31 23:59:59.999000 UTC,1.0595887629337446,7.22,1.0595599375490035,Redfin,US - United States,Series C,"[""Financial Services"",""Real Estate"",""Software""]",Up and Coming Fund II
30a29e80-a9d1-11eb-a093-a310d00cd0dc,a5158864-ae71-11eb-8a87-83eeb0879b60,2017-10-31 23:59:59.999000 UTC,1.0518492968189423,4.78,1.0518206819810627,Redfin,US - United States,Series C,"[""Financial Services"",""Real Estate"",""Software""]",Up and Coming Fund II
30a29e80-a9d1-11eb-a093-a310d00cd0dc,a5158864-ae71-11eb-8a87-83eeb0879b60,2023-11-30 23:59:59.999000 UTC,0.52014186529259265,25.87,5.2012771519029677,Redfin,US - United States,Series C,"[""Financial Services"",""Real Estate"",""Software""]",Up and Coming Fund II
30a29e80-a9d1-11eb-a093-a310d00cd0dc,a5158864-ae71-11eb-8a87-83eeb0879b60,2019-07-31 23:59:59.999000 UTC,3.85271038794528,61.05,3.8526055776045953,Redfin,US - United States,Series C,"[""Financial Services"",""Real Estate"",""Software""]",Up and Coming Fund II
30a29e80-a9d1-11eb-a093-a310d00cd0dc,a5158864-ae71-11eb-8a87-83eeb0879b60,2023-10-31 23:59:59.999000 UTC,0.544110315469032,27.01,5.4409551332150681,Redfin,US - United States,Series C,"[""Financial Services"",""Real Estate"",""Software""]",Up and Coming Fund II
30a29e80-a9d1-11eb-a093-a310d00cd0dc,a5158864-ae71-11eb-8a87-83eeb0879b60,2022-09-30 23:59:59.999000 UTC,0.591068448334936,34.46,5.9105236872364939,Redfin,US - United States,Series C,"[""Financial Services"",""Real Estate"",""Software""]",Up and Coming Fund II
30a29e80-a9d1-11eb-a093-a310d00cd0dc,a5158864-ae71-11eb-8a87-83eeb0879b60,2017-09-30 23:59:59.999000 UTC,1.0411865430646658,4.13,1.0411582182996804,Redfin,US - United States,Series C,"[""Financial Services"",""Real Estate"",""Software""]",Up and Coming Fund II
30a29e80-a9d1-11eb-a093-a310d00cd0dc,a5158864-ae71-11eb-8a87-83eeb0879b60,2023-07-31 23:59:59.999000 UTC,0.51327330855175579,27.05,5.1325934530382984,Redfin,US - United States,Series C,"[""Financial Services"",""Real Estate"",""Software""]",Up and Coming Fund II
30a29e80-a9d1-11eb-a093-a310d00cd0dc,a5158864-ae71-11eb-8a87-83eeb0879b60,2019-03-31 23:59:59.999000 UTC,2.9815788837415949,54.91,2.9814977719353295,Redfin,US - United States,Series C,"[""Financial Services"",""Real Estate"",""Software""]",Up and Coming Fund II
30a29e80-a9d1-11eb-a093-a310d00cd0dc,a5158864-ae71-11eb-8a87-83eeb0879b60,2017-02-28 23:59:59.999000 UTC,1.122423355705549,32.44,1.1223928209488561,Redfin,US - United States,Series C,"[""Financial Services"",""Real Estate"",""Software""]",Up and Coming Fund II
30a29e80-a9d1-11eb-a093-a310d00cd0dc,a5158864-ae71-11eb-8a87-83eeb0879b60,2019-02-28 23:59:59.999000 UTC,2.9210505906130062,55.99,2.9209711254373945,Redfin,US - United States,Series C,"[""Financial Services"",""Real Estate"",""Software""]",Up and Coming Fund II
30a29e80-a9d1-11eb-a093-a310d00cd0dc,a5158864-ae71-11eb-8a87-83eeb0879b60,2016-10-31 23:59:59.999000 UTC,1.0864581691693018,174.17,1.0864286128208136,Redfin,US - United States,Series C,"[""Financial Services"",""Real Estate"",""Software""]",Up and Coming Fund II
30a29e80-a9d1-11eb-a093-a310d00cd0dc,a5158864-ae71-11eb-8a87-83eeb0879b60,2022-03-31 23:59:59.999000 UTC,0.50161332380346713,34.08,5.0159967775742009,Redfin,US - United States,Series C,"[""Financial Services"",""Real Estate"",""Software""]",Up and Coming Fund II
30a29e80-a9d1-11eb-a093-a310d00cd0dc,a5158864-ae71-11eb-8a87-83eeb0879b60,2021-05-31 23:59:59.999000 UTC,0.46573325112170111,39.06,4.657205811683947,Redfin,US - United States,Series C,"[""Financial Services"",""Real Estate"",""Software""]",Up and Coming Fund II
30a29e80-a9d1-11eb-a093-a310d00cd0dc,a5158864-ae71-11eb-8a87-83eeb0879b60,2018-07-31 23:59:59.999000 UTC,1.64561556749416,31.28,1.6455707996525895,Redfin,US - United States,Series C,"[""Financial Services"",""Real Estate"",""Software""]",Up and Coming Fund II
30a29e80-a9d1-11eb-a093-a310d00cd0dc,a5158864-ae71-11eb-8a87-83eeb0879b60,2020-01-31 23:59:59.999000 UTC,3.5799598915530693,46.59,3.5798625012023577,Redfin,US - United States,Series C,"[""Financial Services"",""Real Estate"",""Software""]",Up and Coming Fund II
30a29e80-a9d1-11eb-a093-a310d00cd0dc,a5158864-ae71-11eb-8a87-83eeb0879b60,2019-11-30 23:59:59.999000 UTC,3.6472086743025587,50.52,3.6471094544948879,Redfin,US - United States,Series C,"[""Financial Services"",""Real Estate"",""Software""]",Up and Coming Fund II
30a29e80-a9d1-11eb-a093-a310d00cd0dc,a5158864-ae71-11eb-8a87-83eeb0879b60,2021-08-31 23:59:59.999000 UTC,0.47977869107631965,37.56,4.7976563902646348,Redfin,US - United States,Series C,"[""Financial Services"",""Real Estate"",""Software""]",Up and Coming Fund II
30a29e80-a9d1-11eb-a093-a310d00cd0dc,a5158864-ae71-11eb-8a87-83eeb0879b60,2020-03-31 23:59:59.999000 UTC,3.8039419020219221,46.5,3.8038384183944105,Redfin,US - United States,Series C,"[""Financial Services"",""Real Estate"",""Software""]",Up and Coming Fund II
30a2bb5e-a9d1-11eb-a094-538901a77091,fc137e4a-acce-11eb-a10e-3371fac9c3aa,2023-02-28 23:59:59.999000 UTC,2.7891779894011237,0.0,2.7891779894011237,Egnyte,US - United States,Series A,"[""Information Technology""]",Up and Coming Fund III
30a2bb5e-a9d1-11eb-a094-538901a77091,fc137e4a-acce-11eb-a10e-3371fac9c3aa,2023-07-31 23:59:59.999000 UTC,2.7891779894011237,0.0,2.7891779894011237,Egnyte,US - United States,Series A,"[""Information Technology""]",Up and Coming Fund III
30a2bb5e-a9d1-11eb-a094-538901a77091,fc137e4a-acce-11eb-a10e-3371fac9c3aa,2023-01-31 23:59:59.999000 UTC,2.7891779894011237,0.0,2.7891779894011237,Egnyte,US - United States,Series A,"[""Information Technology""]",Up and Coming Fund III
30a2bb5e-a9d1-11eb-a094-538901a77091,fc137e4a-acce-11eb-a10e-3371fac9c3aa,2021-06-30 23:59:59.999000 UTC,1.0,0.0,1.0,Egnyte,US - United States,Series A,"[""Information Technology""]",Up and Coming Fund III
30a2bb5e-a9d1-11eb-a094-538901a77091,fc137e4a-acce-11eb-a10e-3371fac9c3aa,2021-12-31 23:59:59.999000 UTC,1.0,0.0,1.0,Egnyte,US - United States,Series A,"[""Information Technology""]",Up and Coming Fund III
30a2bb5e-a9d1-11eb-a094-538901a77091,fc137e4a-acce-11eb-a10e-3371fac9c3aa,2023-06-30 23:59:59.999000 UTC,2.7891779894011237,0.0,2.7891779894011237,Egnyte,US - United States,Series A,"[""Information Technology""]",Up and Coming Fund III
30a2bb5e-a9d1-11eb-a094-538901a77091,fc137e4a-acce-11eb-a10e-3371fac9c3aa,2022-04-30 23:59:59.999000 UTC,1.0,0.0,1.0,Egnyte,US - United States,Series A,"[""Information Technology""]",Up and Coming Fund III
30a2bb5e-a9d1-11eb-a094-538901a77091,fc137e4a-acce-11eb-a10e-3371fac9c3aa,2021-10-31 23:59:59.999000 UTC,1.0,0.0,1.0,Egnyte,US - United States,Series A,"[""Information Technology""]",Up and Coming Fund III
30a2bb5e-a9d1-11eb-a094-538901a77091,fc137e4a-acce-11eb-a10e-3371fac9c3aa,2021-04-30 23:59:59.999000 UTC,1.0,0.0,1.0,Egnyte,US - United States,Series A,"[""Information Technology""]",Up and Coming Fund III
30a2bb5e-a9d1-11eb-a094-538901a77091,fc137e4a-acce-11eb-a10e-3371fac9c3aa,2021-09-30 23:59:59.999000 UTC,1.0,0.0,1.0,Egnyte,US - United States,Series A,"[""Information Technology""]",Up and Coming Fund III
30a2bb5e-a9d1-11eb-a094-538901a77091,fc137e4a-acce-11eb-a10e-3371fac9c3aa,2022-08-31 23:59:59.999000 UTC,1.0,0.0,1.0,Egnyte,US - United States,Series A,"[""Information Technology""]",Up and Coming Fund III
30a2bb5e-a9d1-11eb-a094-538901a77091,fc137e4a-acce-11eb-a10e-3371fac9c3aa,2023-03-31 23:59:59.999000 UTC,2.7891779894011237,0.0,2.7891779894011237,Egnyte,US - United States,Series A,"[""Information Technology""]",Up and Coming Fund III
30a2bb5e-a9d1-11eb-a094-538901a77091,fc137e4a-acce-11eb-a10e-3371fac9c3aa,2022-12-31 23:59:59.999000 UTC,2.7891779894011237,0.0,2.7891779894011237,Egnyte,US - United States,Series A,"[""Information Technology""]",Up and Coming Fund III
30a2bb5e-a9d1-11eb-a094-538901a77091,fc137e4a-acce-11eb-a10e-3371fac9c3aa,2023-04-30 23:59:59.999000 UTC,2.7891779894011237,0.0,2.7891779894011237,Egnyte,US - United States,Series A,"[""Information Technology""]",Up and Coming Fund III
30a2bb5e-a9d1-11eb-a094-538901a77091,fc137e4a-acce-11eb-a10e-3371fac9c3aa,2022-09-30 23:59:59.999000 UTC,2.7891779894011237,0.0,2.7891779894011237,Egnyte,US - United States,Series A,"[""Information Technology""]",Up and Coming Fund III
30a2bb5e-a9d1-11eb-a094-538901a77091,fc137e4a-acce-11eb-a10e-3371fac9c3aa,2022-03-31 23:59:59.999000 UTC,1.0,0.0,1.0,Egnyte,US - United States,Series A,"[""Information Technology""]",Up and Coming Fund III
30a2bb5e-a9d1-11eb-a094-538901a77091,fc137e4a-acce-11eb-a10e-3371fac9c3aa,2024-01-31 23:59:59.999000 UTC,2.7891779894011237,0.0,2.7891779894011237,Egnyte,US - United States,Series A,"[""Information Technology""]",Up and Coming Fund III
30a2bb5e-a9d1-11eb-a094-538901a77091,fc137e4a-acce-11eb-a10e-3371fac9c3aa,2023-05-31 23:59:59.999000 UTC,2.7891779894011237,0.0,2.7891779894011237,Egnyte,US - United States,Series A,"[""Information Technology""]",Up and Coming Fund III
30a2bb5e-a9d1-11eb-a094-538901a77091,fc137e4a-acce-11eb-a10e-3371fac9c3aa,2022-11-30 23:59:59.999000 UTC,2.7891779894011237,0.0,2.7891779894011237,Egnyte,US - United States,Series A,"[""Information Technology""]",Up and Coming Fund III
30a2bb5e-a9d1-11eb-a094-538901a77091,fc137e4a-acce-11eb-a10e-3371fac9c3aa,2022-06-30 23:59:59.999000 UTC,1.0,0.0,1.0,Egnyte,US - United States,Series A,"[""Information Technology""]",Up and Coming Fund III
30a2bb5e-a9d1-11eb-a094-538901a77091,fc137e4a-acce-11eb-a10e-3371fac9c3aa,2023-10-31 23:59:59.999000 UTC,2.7891779894011237,0.0,2.7891779894011237,Egnyte,US - United States,Series A,"[""Information Technology""]",Up and Coming Fund III
30a2bb5e-a9d1-11eb-a094-538901a77091,fc137e4a-acce-11eb-a10e-3371fac9c3aa,2022-02-28 23:59:59.999000 UTC,1.0,0.0,1.0,Egnyte,US - United States,Series A,"[""Information Technology""]",Up and Coming Fund III
30a2bb5e-a9d1-11eb-a094-538901a77091,fc137e4a-acce-11eb-a10e-3371fac9c3aa,2021-08-31 23:59:59.999000 UTC,1.0,0.0,1.0,Egnyte,US - United States,Series A,"[""Information Technology""]",Up and Coming Fund III
30a2bb5e-a9d1-11eb-a094-538901a77091,fc137e4a-acce-11eb-a10e-3371fac9c3aa,2022-07-31 23:59:59.999000 UTC,1.0,0.0,1.0,Egnyte,US - United States,Series A,"[""Information Technology""]",Up and Coming Fund III
30a2bb5e-a9d1-11eb-a094-538901a77091,fc137e4a-acce-11eb-a10e-3371fac9c3aa,2022-10-31 23:59:59.999000 UTC,2.7891779894011237,0.0,2.7891779894011237,Egnyte,US - United States,Series A,"[""Information Technology""]",Up and Coming Fund III
30a2bb5e-a9d1-11eb-a094-538901a77091,fc137e4a-acce-11eb-a10e-3371fac9c3aa,2021-05-31 23:59:59.999000 UTC,1.0,0.0,1.0,Egnyte,US - United States,Series A,"[""Information Technology""]",Up and Coming Fund III
30a2bb5e-a9d1-11eb-a094-538901a77091,fc137e4a-acce-11eb-a10e-3371fac9c3aa,2023-11-30 23:59:59.999000 UTC,2.7891779894011237,0.0,2.7891779894011237,Egnyte,US - United States,Series A,"[""Information Technology""]",Up and Coming Fund III
30a2bb5e-a9d1-11eb-a094-538901a77091,fc137e4a-acce-11eb-a10e-3371fac9c3aa,2022-01-31 23:59:59.999000 UTC,1.0,0.0,1.0,Egnyte,US - United States,Series A,"[""Information Technology""]",Up and Coming Fund III
30a2bb5e-a9d1-11eb-a094-538901a77091,fc137e4a-acce-11eb-a10e-3371fac9c3aa,2023-09-30 23:59:59.999000 UTC,2.7891779894011237,0.0,2.7891779894011237,Egnyte,US - United States,Series A,"[""Information Technology""]",Up and Coming Fund III
30a2bb5e-a9d1-11eb-a094-538901a77091,fc137e4a-acce-11eb-a10e-3371fac9c3aa,2021-07-31 23:59:59.999000 UTC,1.0,0.0,1.0,Egnyte,US - United States,Series A,"[""Information Technology""]",Up and Coming Fund III
30a2bb5e-a9d1-11eb-a094-538901a77091,fc137e4a-acce-11eb-a10e-3371fac9c3aa,2022-05-31 23:59:59.999000 UTC,1.0,0.0,1.0,Egnyte,US - United States,Series A,"[""Information Technology""]",Up and Coming Fund III
30a2bb5e-a9d1-11eb-a094-538901a77091,fc137e4a-acce-11eb-a10e-3371fac9c3aa,2023-08-31 23:59:59.999000 UTC,2.7891779894011237,0.0,2.7891779894011237,Egnyte,US - United States,Series A,"[""Information Technology""]",Up and Coming Fund III
30a2bb5e-a9d1-11eb-a094-538901a77091,fc137e4a-acce-11eb-a10e-3371fac9c3aa,2021-11-30 23:59:59.999000 UTC,1.0,0.0,1.0,Egnyte,US - United States,Series A,"[""Information Technology""]",Up and Coming Fund III
30a2bb5e-a9d1-11eb-a094-538901a77091,fc137e4a-acce-11eb-a10e-3371fac9c3aa,2023-12-31 23:59:59.999000 UTC,2.7891779894011237,0.0,2.7891779894011237,Egnyte,US - United States,Series A,"[""Information Technology""]",Up and Coming Fund III
30a27446-a9d1-11eb-a092-ab37cf46ea5e,9ebd6e18-5c14-11ec-b42e-fbf4622b3739,2019-03-31 23:59:59.999000 UTC,3.1537852939722097,60.77,2.5335219164539975,Destinio,US - United States,Series A - Extension,"[""Travel and Tourism""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,9ebd6e18-5c14-11ec-b42e-fbf4622b3739,2019-08-31 23:59:59.999000 UTC,3.2106540211831982,49.2,2.5792061191881719,Destinio,US - United States,Series A - Extension,"[""Travel and Tourism""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,9ebd6e18-5c14-11ec-b42e-fbf4622b3739,2017-10-31 23:59:59.999000 UTC,3.0445761967501097,286.07,2.4457912640797956,Destinio,US - United States,Series A - Extension,"[""Travel and Tourism""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,9ebd6e18-5c14-11ec-b42e-fbf4622b3739,2020-07-31 23:59:59.999000 UTC,2.9906125740865783,30.75,2.4024408112222031,Destinio,US - United States,Series A - Extension,"[""Travel and Tourism""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,9ebd6e18-5c14-11ec-b42e-fbf4622b3739,2020-05-31 23:59:59.999000 UTC,3.1818227171136653,35.27,2.5560451446983357,Destinio,US - United States,Series A - Extension,"[""Travel and Tourism""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,9ebd6e18-5c14-11ec-b42e-fbf4622b3739,2018-09-30 23:59:59.999000 UTC,3.060882669123858,84.0,2.4588906989772514,Destinio,US - United States,Series A - Extension,"[""Travel and Tourism""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,9ebd6e18-5c14-11ec-b42e-fbf4622b3739,2019-11-30 23:59:59.999000 UTC,3.2264412472935509,43.98,2.5918884293717595,Destinio,US - United States,Series A - Extension,"[""Travel and Tourism""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,9ebd6e18-5c14-11ec-b42e-fbf4622b3739,2018-07-31 23:59:59.999000 UTC,3.0191528440505944,96.06,2.4253679900614062,Destinio,US - United States,Series A - Extension,"[""Travel and Tourism""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,9ebd6e18-5c14-11ec-b42e-fbf4622b3739,2019-05-31 23:59:59.999000 UTC,3.1775426219870666,55.56,2.5526068273124083,Destinio,US - United States,Series A - Extension,"[""Travel and Tourism""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,9ebd6e18-5c14-11ec-b42e-fbf4622b3739,2017-11-30 23:59:59.999000 UTC,2.990360180418413,236.85,2.4022380564908992,Destinio,US - United States,Series A - Extension,"[""Travel and Tourism""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,9ebd6e18-5c14-11ec-b42e-fbf4622b3739,2019-10-31 23:59:59.999000 UTC,3.1766879843802922,44.79,2.551920273566493,Destinio,US - United States,Series A - Extension,"[""Travel and Tourism""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,9ebd6e18-5c14-11ec-b42e-fbf4622b3739,2017-12-31 23:59:59.999000 UTC,2.9544549135143647,201.1,2.3733943743317489,Destinio,US - United States,Series A - Extension,"[""Travel and Tourism""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,9ebd6e18-5c14-11ec-b42e-fbf4622b3739,2020-02-29 23:59:59.999000 UTC,3.2279108843743991,39.57,2.5930690290025202,Destinio,US - United States,Series A - Extension,"[""Travel and Tourism""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,9ebd6e18-5c14-11ec-b42e-fbf4622b3739,2018-11-30 23:59:59.999000 UTC,3.119357142158445,75.28,2.505864841214954,Destinio,US - United States,Series A - Extension,"[""Travel and Tourism""]",Up and Coming Fund I
30a27446-a9d1-11eb-a092-ab37cf46ea5e,9ebd6e18-5c14-11ec-b42e-fbf4622b3739,2018-08-31 23:59:59.999000 UTC,3.0411791071820256,89.55,2.4430622891906846,Destinio,US - United States,Series A - Extension,"[""Travel and Tourism""]",Up and Coming Fund I
